CRASH_ID,SER_NO,CRASH_DT,CRASH_MO_NO,CRASH_DAY_NO,CRASH_YR_NO,CRASH_WK_DAY_CD,CRASH_HR_NO,CRASH_HR_SHORT_DESC,CNTY_ID,CNTY_NM,CITY_SECT_ID,CITY_SECT_NM,URB_AREA_CD,URB_AREA_SHORT_NM,FC_CD,FC_SHORT_DESC,NHS_FLG,HWY_NO,HWY_SFX_NO,HWY_MED_NM,RDWY_NO,HWY_COMPNT_CD,HWY_COMPNT_SHORT_DESC,MLGE_TYP_CD,MLGE_TYP_SHORT_DESC,RD_CON_NO,LRS_VAL,LAT_DEG_NO,LAT_MINUTE_NO,LAT_SEC_NO,LONGTD_DEG_NO,LONGTD_MINUTE_NO,LONGTD_SEC_NO,LAT_DD,LONGTD_DD,SPECL_JRSDCT_ID,SPECL_JRSDCT_SHORT_DESC,JRSDCT_GRP_CD,JRSDCT_GRP_LONG_DESC,AGY_ST_NO,ST_FULL_NM,RECRE_RD_NM,ISECT_AGY_ST_NO,ISECT_ST_FULL_NM,ISECT_RECRE_RD_NM,ISECT_SEQ_NO,FROM_ISECT_DSTNC_QTY,CMPSS_DIR_CD,MP_NO,POST_SPEED_LMT_VAL,RD_CHAR_CD,RD_CHAR_SHORT_DESC,OFF_RDWY_FLG,ISECT_TYP_CD,ISECT_TYP_SHORT_DESC,ISECT_REL_FLG,RNDABT_FLG,DRVWY_REL_FLG,LN_QTY,TURNG_LEG_QTY,MEDN_TYP_CD,MEDN_TYP_SHORT_DESC,IMPCT_LOC_CD,CRASH_TYP_CD,CRASH_TYP_SHORT_DESC,COLLIS_TYP_CD,COLLIS_TYP_SHORT_DESC,CRASH_SVRTY_CD,CRASH_SVRTY_SHORT_DESC,WTHR_COND_CD,WTHR_COND_SHORT_DESC,RD_SURF_COND_CD,RD_SURF_SHORT_DESC,LGT_COND_CD,LGT_COND_SHORT_DESC,TRAF_CNTL_DEVICE_CD,TRAF_CNTL_DEVICE_SHORT_DESC,TRAF_CNTL_FUNC_FLG,INVSTG_AGY_CD,INVSTG_AGY_SHORT_DESC,CRASH_EVNT_1_CD,CRASH_EVNT_1_SHORT_DESC,CRASH_EVNT_2_CD,CRASH_EVNT_2_SHORT_DESC,CRASH_EVNT_3_CD,CRASH_EVNT_3_SHORT_DESC,CRASH_CAUSE_1_CD,CRASH_CAUSE_1_SHORT_DESC,CRASH_CAUSE_2_CD,CRASH_CAUSE_2_SHORT_DESC,CRASH_CAUSE_3_CD,CRASH_CAUSE_3_SHORT_DESC,SCHL_ZONE_IND,WRK_ZONE_IND,ALCHL_INVLV_FLG,DRUG_INVLV_FLG,MJ_INVLV_FLG,CRASH_SPEED_INVLV_FLG,CRASH_HIT_RUN_FLG,POP_RNG_CD,POP_RNG_MED_DESC,RD_CNTL_CD,RD_CNTL_MED_DESC,RTE_TYP_CD,RTE_ID,RTE_NM,REG_ID,DIST_ID,SEG_MRK_ID,SEG_PT_LRS_MEAS,UNLOCT_FLG,CRASH_LAST_UD_DT,TOT_VHCL_CNT,TOT_FATAL_CNT,TOT_INJ_LVL_A_CNT,TOT_INJ_LVL_B_CNT,TOT_INJ_LVL_C_CNT,TOT_INJ_CNT,TOT_UNINJD_AGE00_04_CNT,TOT_UNINJD_PER_CNT,TOT_PED_CNT,TOT_PED_FATAL_CNT,TOT_PED_INJ_LVL_A_CNT,TOT_PED_INJ_CNT,TOT_PEDCYCL_CNT,TOT_PEDCYCL_FATAL_CNT,TOT_PEDCYCL_INJ_LVL_A_CNT,TOT_PEDCYCL_INJ_CNT,TOT_UNKNWN_CNT,TOT_UNKNWN_FATAL_CNT,TOT_UNKNWN_INJ_CNT,TOT_OCCUP_CNT,TOT_PER_INVLV_CNT,TOT_SFTY_EQUIP_USED_QTY,TOT_SFTY_EQUIP_UNUSED_QTY,TOT_SFTY_EQUIP_USE_UNKNWN_QTY,TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT,TOT_MCYCLST_FATAL_CNT,TOT_MCYCLST_INJ_LVL_A_CNT,TOT_MCYCLST_INJ_CNT,TOT_MCYCLST_UNHELMTD_FATAL_CNT,TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT,TOT_DRVR_AGE_01_20_CNT,LANE_RDWY_DPRT_CRASH_FLG
1775784,01097,02/04/18 00:00:00,02,04,2018,1,23,11P,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,50.430000000000000,-122,37,21.370000000000000,45.497341666666333,-122.622602777777667,,,,,01940  ,SE POWELL BLVD              ,,05039  ,SE 39TH AV/CESAR CHAVEZ     ,,1,,3,2.91000009e+00,35,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,2,CLD ,1,DRY ,2,DLIT,001,TRF SIGNAL,1,3,CITY  ,,,,,,,29,F AVOID ,,,,,0,0,0,0,0,0,1,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_19721,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1775809,01098,02/04/18 00:00:00,02,04,2018,1,00,12A,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,50.600000000000000,-122,33,59.510000000000000,45.497388888888333,-122.566530555555000,,,,,01940  ,SE POWELL BLVD              ,,09715  ,SB EF POWELL BVD C1         ,,1,,9,5.69000006e+00,35,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,02,3,PED       ,0,PED     ,4,INJ,1,CLR ,1,DRY ,2,DLIT,001,TRF SIGNAL,1,3,CITY  ,,,,,,,18,IN RDWY ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_12196,,0,10/30/19 17:21:04,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,N
1775824,01240,01/23/18 00:00:00,01,23,2018,3,14,2P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,31,8.480000000000000,-122,32,16.000000000000000,45.519022222221667,-122.537777777777333,,,,,02259  ,SE STARK ST                 ,,05122  ,SE 122ND AVE                ,,1,0,9,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,01,B,ANGL-OTH  ,1,ANGL    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,001,TRF SIGNAL,1,0,NONE  ,,,,,,,04,DIS SIG ,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_115798,,0,10/30/19 17:21:03,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,N
1775863,81046,02/28/18 00:00:00,02,28,2018,4,15,3P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,,,,,,,,,,,45,29,22.750000000000000,-122,31,48.090000000000000,45.489652777777333,-122.530024999999667,,,,,01055  ,SE HOLGATE BLVD             ,,05130  ,SE 130TH AVE                ,,1,0,7,,,1,INTER   ,0,3,3-LEG  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,3,RAIN,2,WET ,1,DAY ,004,STOP SIGN ,1,0,NONE  ,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02C,58_124876,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,1,N
1775867,01120,02/12/18 00:00:00,02,12,2018,2,10,10A,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,11,U INTRST,0,064,  ,EAST PORTLAND FREEWAY,1,6,CN,0,R,4,0064BN100S00,45,28,43.560000000000000,-122,33,53.140000000000000,45.478766666666667,-122.564761111111000,,,,,00824  ,SE FOSTER RD                ,,05096  ,SE 96TH AVE                 ,,1,,9,1.78099995e+01,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,02,B,ANGL-OTH  ,1,ANGL    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,001,TRF SIGNAL,1,5,NO RPT,,,,,,,04,DIS SIG ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,IS,205  ,I-205     ,1,02B,293_6092,,0,10/30/19 17:21:04,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,N
1775907,00144,01/07/18 00:00:00,01,07,2018,1,18,6P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,068,  ,CASCADE HWY NORTH,1,0,MN,0,R,,006800100S00,45,30,11.270000000000000,-122,34,43.210000000000000,45.503130555555000,-122.578669444443667,,,,,05082  ,SE 82ND AVE                 ,,00464  ,SE CLINTON ST               ,,1,,5,4.34999990e+00,35,3,STRGHT  ,0,,,0,0,0,4,,0,NONE ,04,E,S-1STOP   ,3,REAR    ,4,INJ,3,RAIN,2,WET ,2,DLIT,099,UNKNOWN   ,1,5,NO RPT,004,INDRCT PED,124,SLIPPERY  ,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213  ,OR 213    ,1,02B,293_21524,,0,10/30/19 17:21:03,3,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,N
1775947,01502,01/14/18 00:00:00,01,14,2018,1,12,12P,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,31,1.970000000000000,-122,33,27.320000000000000,45.517213888888667,-122.557588888888000,,,,,01592  ,SE MORRISON CT              ,,07103  ,SE 103RD DR                 ,,1,0,9,,,1,INTER   ,0,3,3-LEG  ,0,0,0,,0,,,04,B,ANGL-OTH  ,1,ANGL    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,004,STOP SIGN ,1,5,NO RPT,,,,,,,02,NO-YIELD,03,PAS-STOP,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_170433,,0,10/30/19 17:21:03,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1775948,01122,02/12/18 00:00:00,02,12,2018,2,11,11A,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,31,8.370000000000000,-122,32,58.980000000000000,45.518991666666667,-122.549716666666333,,,,,02259  ,SE STARK ST                 ,,05111  ,SE 111TH AVE                ,,1,58,7,,,3,STRGHT  ,0,,,0,0,0,4,,0,NONE ,08,2,PRKD MV   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,099,UNKNOWN   ,1,0,NONE  ,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_115748,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,Y
1775961,01503,01/17/18 00:00:00,01,17,2018,4,17,5P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,068,  ,CASCADE HWY NORTH,1,0,MN,0,R,,006800100S00,45,30,41.480000000000000,-122,34,43.250000000000000,45.511522222222000,-122.578680555554667,,,,,00458  ,SE CLAY ST                  ,,05082  ,SE 82ND AVE                 ,,2,,1,3.78999996e+00,35,1,INTER   ,0,3,3-LEG  ,0,0,0,,0,,,05,E,S-1STOP   ,3,REAR    ,4,INJ,3,RAIN,2,WET ,2,DLIT,099,UNKNOWN   ,1,5,NO RPT,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213  ,OR 213    ,1,02B,293_21397,,0,10/30/19 17:21:03,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2,0,0,0,0,0,0,0,N
1775967,01138,02/12/18 00:00:00,02,12,2018,2,17,5P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,068,  ,CASCADE HWY NORTH,1,0,MN,0,R,,006800100S00,45,30,30.050000000000000,-122,34,43.220000000000000,45.508347222222000,-122.578672222221667,,,,,01021  ,SE HARRISON ST              ,,05082  ,SE 82ND AVE                 ,,1,,1,3.99000001e+00,35,1,INTER   ,0,3,3-LEG  ,0,0,0,,0,,,06,C,S-STRGHT  ,5,SS-O    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,004,STOP SIGN ,1,5,NO RPT,013,FORCED    ,,,,,13,IMP LN C,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213  ,OR 213    ,1,02B,293_21523,,0,10/30/19 17:21:04,3,0,0,0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0,6,0,0,0,0,0,0,0,N
1775981,01144,02/14/18 00:00:00,02,14,2018,4,17,5P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,,,,,,,,,,,45,30,15.010000000000000,-122,34,7.030000000000000,45.504169444444000,-122.568619444443667,,,,,05092  ,SE 92ND AVE                 ,,00614  ,SE DIVISION ST              ,,1,82,5,,,2,ALLEY   ,0,,,0,0,0,3,,0,NONE ,08,D,S-1TURN   ,6,TURN    ,4,INJ,1,CLR ,1,DRY ,5,DUSK,090,L-TURN REF,1,5,NO RPT,,,,,,,08,IMP-TURN,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_140899,,0,10/30/19 17:21:04,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2,0,0,0,0,0,0,0,N
1775984,01145,02/14/18 00:00:00,02,14,2018,4,08,8A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,068,  ,CASCADE HWY NORTH,1,0,MN,0,R,,006800100S00,45,30,6.160000000000000,-122,34,43.270000000000000,45.501711111111000,-122.578686111110667,,,,,05082  ,SE 82ND AVE                 ,,02659  ,SE WOODWARD ST              ,,1,,1,4.44999981e+00,35,3,STRGHT  ,0,,,1,0,0,4,,0,NONE ,03,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,2,WET ,1,DAY ,099,UNKNOWN   ,1,0,NONE  ,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213  ,OR 213    ,1,02B,293_21701,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,N
1776015,01151,02/14/18 00:00:00,02,14,2018,4,16,4P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,33.980000000000000,-122,29,12.820000000000000,45.492772222221333,-122.486894444444333,,,,,01940  ,SE POWELL BLVD              ,,05170  ,SE 170TH AVE                ,,1,,4,9.77000046e+00,35,3,STRGHT  ,0,,,0,0,0,3,,0,NONE ,03,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,2,WET ,1,DAY ,001,TRF SIGNAL,1,0,NONE  ,013,FORCED    ,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_16249,,0,10/30/19 17:21:04,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2,0,0,0,0,0,0,0,N
1776034,01155,02/14/18 00:00:00,02,14,2018,4,15,3P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,,,,,,,,,,,45,30,14.940000000000000,-122,30,54.070000000000000,45.504150000000000,-122.515019444444000,,,,,00614  ,SE DIVISION ST              ,,05143  ,SE 143RD AVE                ,,1,145,3,,,3,STRGHT  ,0,,,0,0,1,5,,0,NONE ,08,E,S-1STOP   ,3,REAR    ,4,INJ,3,RAIN,2,WET ,1,DAY ,090,L-TURN REF,1,0,NONE  ,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_120352,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,N
1776048,01160,02/14/18 00:00:00,02,14,2018,4,14,2P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,28,59.620000000000000,-122,32,16.630000000000000,45.483227777777667,-122.537952777777333,,,,,01019  ,SE HAROLD ST                ,,05122  ,SE 122ND AVE                ,,1,0,9,,,1,INTER   ,0,4,4-LEG  ,0,0,0,,0,,,01,B,ANGL-OTH  ,1,ANGL    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,001,TRF SIGNAL,1,3,CITY  ,053,POLE UTL  ,005,SUB-PED   ,,,32,CARELESS,04,DIS SIG ,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02C,58_126387,,0,10/30/19 17:21:04,2,0,1,0,2,3,0,0,1,0,1,1,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,N
1776051,01164,02/14/18 00:00:00,02,14,2018,4,16,4P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,068,  ,CASCADE HWY NORTH,1,0,MN,0,R,,006800100S00,45,30,17.360000000000000,-122,34,43.250000000000000,45.504822222222000,-122.578680555554667,,,,,00614  ,SE DIVISION ST              ,,05082  ,SE 82ND AVE                 ,,1,,5,4.23999977e+00,35,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,05,E,S-1STOP   ,3,REAR    ,4,INJ,3,RAIN,2,WET ,2,DLIT,001,TRF SIGNAL,1,0,NONE  ,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213  ,OR 213    ,1,02B,293_21402,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1776053,01166,02/14/18 00:00:00,02,14,2018,4,17,5P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,29,41.130000000000000,-122,37,21.490000000000000,45.494758333333333,-122.622636111110667,,,,,00827  ,SE FRANCIS ST               ,,05039  ,SE 39TH AV/CESAR CHAVEZ     ,,1,0,9,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,01,H,O-1 L-TURN,6,TURN    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,004,STOP SIGN ,1,0,NONE  ,,,,,,,02,NO-YIELD,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_122998,,0,10/30/19 17:21:04,2,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,N
1776078,01177,02/13/18 00:00:00,02,13,2018,3,12,12P,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,,,,,,,,,,,45,29,46.410000000000000,-122,32,52.730000000000000,45.496224999999333,-122.547980555555333,,,,,05112  ,SE 112TH AVE                ,,01940  ,SE POWELL BLVD              ,,1,99,5,,,3,STRGHT  ,0,,,0,0,0,2,,0,NONE ,07,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,092,EMR SGN/FL,1,5,NO RPT,108,OFFICER   ,,,,,14,DIS TCD ,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_123175,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,1,0,0,0,N
1776079,01178,02/13/18 00:00:00,02,13,2018,3,19,7P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,31,6.170000000000000,-122,34,59.730000000000000,45.518380555554667,-122.583258333332667,,,,,02612  ,SE WASHINGTON ST            ,,05078  ,SE 78TH AVE                 ,,1,0,9,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,04,B,ANGL-OTH  ,1,ANGL    ,4,INJ,1,CLR ,1,DRY ,2,DLIT,004,STOP SIGN ,1,0,NONE  ,,,,,,,03,PAS-STOP,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_115771,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1776080,01180,02/13/18 00:00:00,02,13,2018,3,14,2P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,50.520000000000000,-122,31,47.950000000000000,45.497366666666333,-122.529986111110667,,,,,01940  ,SE POWELL BLVD              ,,05130  ,SE 130TH AVE                ,,1,,3,7.57999992e+00,35,1,INTER   ,0,3,3-LEG  ,0,0,0,,0,,,05,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,099,UNKNOWN   ,1,0,NONE  ,013,FORCED    ,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_18794,,0,10/30/19 17:21:04,4,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,8,8,6,0,2,0,0,0,0,0,0,0,N
1776083,00167,01/02/18 00:00:00,01,02,2018,3,07,7A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,081,  ,PACIFIC HIGHWAY EAST,1,0,MN,0,R,,008100100S00,45,28,24.970000000000000,-122,38,25.180000000000000,45.473602777777667,-122.640327777777333,,,,,01506  ,SE MCLOUGHLIN BLVD          ,,05023  ,SE 23RD AVE                 ,,1,,7,3.72000003e+00,45,1,INTER   ,0,5,5-LEG  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,4,DAWN,004,STOP SIGN ,1,0,NONE  ,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,99E  ,OR 99E    ,1,02B,293_14365,,0,10/30/19 17:21:03,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1776101,00169,01/08/18 00:00:00,01,08,2018,2,16,4P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,30,44.040000000000000,-122,39,35.160000000000000,45.512233333333000,-122.659766666666000,,,,,01028  ,SE HAWTHORNE BLVD           ,,05006  ,SE 6TH AVE                  ,,1,0,9,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,02,F,S-OTHER   ,7,PARK    ,4,INJ,0,UNK ,0,UNK ,1,DAY ,004,STOP SIGN ,1,0,NONE  ,,,,,,,02,NO-YIELD,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_139857,,0,10/30/19 17:21:03,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,N
1776106,00170,01/08/18 00:00:00,01,08,2018,2,08,8A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,52.990000000000000,-122,30,38.240000000000000,45.498052777777333,-122.510622222222000,,,,,01940  ,SE POWELL BLVD              ,,05148  ,SE 148TH AVE                ,,1,,4,8.55000019e+00,35,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,2,WET ,1,DAY ,001,TRF SIGNAL,1,0,NONE  ,013,FORCED    ,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_18831,,0,10/30/19 17:21:03,3,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,1,0,0,0,0,0,0,0,N
1776143,00174,01/08/18 00:00:00,01,08,2018,2,09,9A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,068,  ,CASCADE HWY NORTH,1,0,MN,0,R,,006800100S00,45,30,45.450000000000000,-122,34,43.370000000000000,45.512625000000000,-122.578713888888667,,,,,01513  ,SE MADISON ST               ,,05082  ,SE 82ND AVE                 ,,1,,9,3.69000006e+00,35,1,INTER   ,0,3,3-LEG  ,0,0,0,,0,,,02,B,ANGL-OTH  ,6,TURN    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,004,STOP SIGN ,1,5,NO RPT,,,,,,,02,NO-YIELD,03,PAS-STOP,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213  ,OR 213    ,1,02B,293_19753,,0,10/30/19 17:21:03,2,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,N
1776151,00176,01/08/18 00:00:00,01,08,2018,2,19,7P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,19,U LOCAL ,0,,,,,,,,,,,45,31,3.210000000000000,-122,32,49.420000000000000,45.517558333332667,-122.547061111110333,,,,,00113  ,SE ALDER ST                 ,,05113  ,SE 113TH AVE                ,,1,0,9,,25,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,02,B,ANGL-OTH  ,1,ANGL    ,4,INJ,3,RAIN,2,WET ,2,DLIT,000,NONE      ,1,3,CITY  ,,,,,,,02,NO-YIELD,,,,,,,0,0,0,0,1,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_116215,,0,10/30/19 17:21:03,2,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,2,0,0,0,0,0,0,1,N
1776160,00179,01/08/18 00:00:00,01,08,2018,2,18,6P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,,,,,,,,,,,45,29,25.070000000000000,-122,37,28.750000000000000,45.490297222221333,-122.624652777777667,,,,,01055  ,SE HOLGATE BLVD             ,,05037  ,SE 37TH AVE                 ,,1,0,9,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,02,B,ANGL-OTH  ,6,TURN    ,4,INJ,3,RAIN,2,WET ,2,DLIT,004,STOP SIGN ,1,0,NONE  ,082,VEH HID   ,,,,,02,NO-YIELD,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_124126,,0,10/30/19 17:21:03,2,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,1,N
