NEWID,PRINEARN,FINLWT21,FINCBTAX,BLS_URBN,POPSIZE,EDUC_REF,EDUCA2,AGE_REF,AGE2,SEX_REF,SEX2,REF_RACE,RACE2,HISP_REF,HISP2,FAM_TYPE,MARITAL1,REGION,SMSASTAT,HIGH_EDU,EHOUSNGC,TOTEXPCQ,FOODCQ,TRANSCQ,HEALTHCQ,ENTERTCQ,EDUCACQ,TOBACCCQ,STUDFINX,IRAX,CUTENURE,FAM_SIZE,VEHQ,ROOMSQ,INC_HRS1,INC_HRS2,EARNCOMP,NO_EARNR,OCCUCOD1,OCCUCOD2,STATE,DIVISION,TOTXEST,CREDFINX,CREDITB,CREDITX,BUILDING,ST_HOUS,INT_PHON,INT_HOME
03532201,02,14730.455,74462,1,1,12,,87,NA,2,NA,1,NA,2,NA,9,2,2,1,15,376,1238.05,346.6667,50,145.8,40,0,0,NA,NA,2,2,1,5,NA,NA,7,1,,,17,3,5980,NA,NA,NA,01,2,,
03532221,01,19136.97,150500,1,2,13,15,61,62,2,1,1,1,2,2,1,1,2,1,15,396.333,4848.3726,433.3333,331.6667,587.6667,350,0,0,NA,NA,2,2,1,4,50,40,2,2,06,10,26,3,30152,NA,NA,NA,01,2,,
03532241,03,19057.16,86146,1,4,14,,75,NA,1,NA,1,NA,2,NA,9,3,4,1,14,2889.333,7384.2167,1622.6667,812.6667,1577.4,111,0,0,NA,NA,2,3,6,8,40,NA,4,2,03,,06,9,1921,NA,NA,NA,01,2,,
03532281,01,16842.435,43550,1,4,13,,87,NA,2,NA,1,NA,2,NA,8,3,3,1,13,552.667,1625.1333,493.6667,30,258.8,92,0,0,NA,NA,2,1,1,7,NA,NA,8,0,,,37,5,2985,NA,NA,NA,01,2,,
03532291,01,20969.976,82000,1,4,12,14,30,27,1,2,1,1,2,2,5,1,3,1,14,1481,3832.75,801.6667,479,520,58,0,0,NA,NA,1,6,1,6,50,NA,1,1,01,,12,5,1648,NA,NA,NA,01,2,,
03532301,01,24871.972,67000,1,2,12,,38,NA,1,NA,2,NA,2,NA,9,5,2,1,12,1417,3156.1667,390,150,300,200,85,60.6667,NA,NA,4,3,1,5,80,NA,4,2,12,,26,3,6181,NA,NA,NA,01,2,,
03532311,01,16438.568,191704,1,2,16,,71,NA,1,NA,1,NA,2,NA,8,5,3,1,16,1313,4681.8,650,1263,1252.8,119,0,0,NA,NA,4,1,1,4,NA,NA,8,0,,,12,5,29665,NA,NA,NA,03,2,,
03532321,03,21064.357,173260,1,1,15,12,66,65,1,2,1,1,2,2,4,1,1,1,15,2679,4283.7667,563.3333,639,268.6,36,0,0,NA,NA,1,3,1,8,NA,NA,7,1,,,36,2,20326,NA,NA,NA,01,2,,
03532361,02,21540.04,150000,1,1,16,16,49,46,1,1,1,1,2,2,1,1,1,1,16,16445.333,31005.706,1733.3333,780,140,1077,0,0,NA,NA,1,2,0,5,NA,40,5,1,,01,34,2,0,NA,NA,NA,05,2,,
03532371,01,20340.483,75000,1,2,12,15,53,45,1,2,1,1,2,2,4,1,4,1,15,1327,6188.1667,866.6667,300,3228,0,0,0,NA,NA,1,4,3,5,50,NA,1,1,03,,04,8,6561,NA,NA,NA,01,2,,
03532381,02,22923.93,123262,1,2,15,15,72,65,1,2,1,6,2,2,4,1,4,1,15,1666.667,4463.95,801.6667,216.6667,1355.2667,180,0,0,NA,NA,1,3,2,6,NA,50,6,2,,03,53,9,15423,NA,NA,NA,01,2,,
03532401,01,19307.618,280500,1,2,15,15,46,47,1,2,1,1,2,2,4,1,4,1,15,1856,5806.706,953.3333,380,920,479,0,0,NA,NA,1,4,3,8,40,NA,1,1,03,,41,9,94967,NA,NA,NA,01,2,,
03532413,01,22913.457,105000,1,3,13,13,33,29,1,2,1,1,2,2,3,1,3,1,13,6829.667,9628.4167,758.3333,464,500,102,0,0,NA,NA,1,4,1,7,40,40,2,2,15,01,22,7,8277,NA,NA,NA,01,2,,
03532431,01,21026.358,18145,1,1,13,,44,NA,2,NA,2,NA,2,NA,7,5,4,1,13,916,3072.1333,736.6667,142,0,249,10,0,NA,NA,4,2,1,5,40,NA,1,1,01,,06,9,-2866,NA,NA,NA,08,2,,
03532441,02,20616.963,108062,1,3,15,14,56,51,2,1,1,1,2,1,3,1,1,1,15,2686,8315.6333,1583.3333,471.6667,1471.8,169,0,0,NA,NA,1,3,3,9,NA,48,5,1,,07,25,1,14359,NA,NA,NA,01,2,,
03532454,01,23720.974,0,1,3,16,12,46,45,1,2,1,1,2,2,3,1,2,1,16,700,1206.6667,390,100,0,0,0,0,NA,0,4,4,1,4,NA,NA,8,0,,,39,3,0,NA,NA,NA,01,2,,
03532461,01,21997.401,28000,1,1,14,,38,NA,1,NA,1,NA,1,NA,6,1,1,1,14,1578,3251.9167,1126.6667,100,0,167,30,0,NA,NA,4,4,0,6,40,NA,1,1,12,,34,2,-9705,NA,NA,NA,08,2,,
03532471,01,12276.642,189000,1,1,12,15,64,63,1,2,1,1,2,2,1,1,4,1,15,4760.333,24824.0026,1193.3333,1069,340,2143,0,86.6667,NA,NA,1,2,3,8,50,2,2,2,03,03,06,9,41004,NA,NA,NA,01,2,,
03532481,01,19117.967,125000,1,3,13,14,51,46,1,2,1,1,2,2,3,1,4,1,14,1184.5,6512.5833,693.3333,630,576,1504,0,0,NA,NA,1,4,3,11,50,NA,1,1,06,,49,8,16461,NA,NA,NA,01,2,,
03532491,01,16643.846,0,1,4,12,14,60,60,1,2,1,1,2,1,4,1,2,1,14,745,2568.9166,491.3333,350,742,90,0,0,NA,NA,4,3,1,4,40,20,2,2,10,10,31,4,-3675,NA,NA,NA,08,2,,
03532501,01,20344.871,3500,1,1,13,,33,NA,1,NA,1,NA,2,NA,8,5,1,1,13,1157,1310.3333,21.6667,15,0,90,0,0,NA,NA,4,1,0,3,30,NA,1,1,05,,34,2,-494,NA,NA,NA,01,2,,
03532512,01,23397.533,0,1,2,11,,18,NA,2,NA,1,NA,2,NA,8,5,3,1,11,50,130,0,0,0,0,0,0,NA,NA,4,1,0,3,NA,NA,8,0,,,01,6,0,NA,NA,NA,08,2,,
03532521,01,25238.082,32680,1,3,11,,41,NA,2,NA,2,NA,1,NA,9,5,1,1,11,110,1359.4167,736.6667,90,0,0,0,130,NA,NA,5,4,0,2,40,NA,4,2,01,,25,1,-5767,NA,NA,NA,08,2,,
03532541,02,21270.176,43800,1,2,12,12,28,30,2,1,1,1,2,2,2,1,2,1,12,319,2817.75,888.3333,200,1033.6667,160,0,0,NA,NA,5,6,2,9,NA,40,5,1,,13,27,4,-5495,NA,NA,NA,01,2,,
03532551,01,19591.332,853,2,5,12,12,68,66,1,2,1,1,2,2,1,1,2,2,12,1914,4834.606,853.3333,359,637.8,0,0,0,NA,NA,1,2,2,7,40,50,2,2,13,01,,NA,17187,NA,NA,NA,01,2,,
03532571,02,19529.99,26200,1,1,12,12,31,49,2,1,1,1,1,1,3,1,3,1,12,1034,2522.4167,606.6667,40,0,70,0,0,NA,NA,4,5,1,4,NA,40,5,1,,12,13,5,-8794,NA,NA,NA,08,2,,
03532591,01,19728.83,64398,1,4,15,,24,NA,1,NA,1,NA,2,NA,9,5,2,1,15,1451,3924.3333,758.3333,563,342.3333,83,0,0,NA,NA,1,2,2,8,40,NA,4,2,01,,31,4,5273,NA,NA,NA,01,2,,
03532601,01,22549.673,0,1,1,16,16,24,23,1,2,1,1,2,2,1,1,1,1,16,1369.333,2911.3333,866.6667,376.6667,0,0,0,0,NA,NA,4,2,0,3,NA,NA,8,0,,,36,2,-200,NA,NA,NA,08,2,,
03532621,01,16763.054,150000,1,2,13,,60,NA,2,NA,1,NA,2,NA,8,5,2,1,13,962.333,5191.25,563.3333,80,433.3333,10,0,173.3333,NA,NA,2,1,1,8,40,NA,1,1,01,,29,4,67412,NA,NA,NA,01,2,,
03532641,01,20801.841,16312,1,5,12,,27,NA,2,NA,1,NA,2,NA,7,5,3,1,12,1263.667,3097.3833,1080,484,0,66,0,151.6667,NA,NA,4,5,1,7,20,NA,1,1,03,,,7,-3977,NA,NA,NA,01,2,,
03532661,01,21977.234,100000,1,1,13,15,60,47,1,2,1,1,2,2,1,1,1,1,15,1699.667,5311.0333,1343.3333,966.6667,240,110,0,0,NA,NA,1,2,0,9,40,40,2,2,03,03,36,2,38846,NA,NA,NA,01,2,,
03532671,02,17911.647,50180,1,4,14,15,40,31,1,2,1,1,2,2,2,1,4,1,15,1680,4491.3666,508.3333,617.3333,929.8,57,0,0,NA,NA,4,3,3,6,25,40,2,2,11,04,06,9,99,NA,NA,NA,08,2,,
03532681,01,18631.083,123260,1,3,15,15,60,61,1,2,1,1,2,2,4,1,2,1,15,1414.667,10071.5393,550,191,1546,707,5,0,NA,NA,2,3,3,10,30,8,3,3,03,02,39,3,13300,NA,NA,NA,01,2,,
03532691,01,20184.486,0,1,1,13,12,24,29,2,1,1,1,2,2,2,1,4,1,13,2392,3438.4166,476.6667,80,0,121,0,86.6667,NA,NA,4,4,0,4,NA,35,5,1,,12,06,9,-7533,NA,NA,NA,01,2,,
03532701,01,28351.914,21324,1,4,14,14,73,73,2,1,1,1,2,2,1,1,3,1,14,16222,10438.6,2946.6667,1720,745.6,200,0,0,NA,NA,1,2,4,8,NA,NA,8,0,,,37,5,0,NA,NA,NA,01,2,,
03532711,02,23341.834,125200,1,4,16,15,38,42,2,1,2,2,2,2,3,1,3,1,16,4713.333,9602.1667,1778.3333,446.6667,136,229,380,0,NA,NA,1,4,3,10,45,50,2,2,01,08,12,5,14535,NA,NA,NA,01,2,,
03532751,01,27260.939,170000,1,1,13,13,57,56,1,2,1,1,2,2,1,1,3,1,13,1609,6181.1226,1343.3333,221,700,634,0,0,NA,NA,2,2,2,10,60,40,2,2,03,03,13,5,37494,NA,NA,NA,01,2,,
03532761,01,21655.736,50000,1,3,12,,51,NA,2,NA,2,NA,2,NA,8,5,3,1,12,1335,2070.0833,173.3333,187,114.6667,70,0,0,NA,NA,1,1,1,6,40,NA,1,1,04,,45,5,6932,NA,NA,NA,01,2,,
03532771,01,18760.218,150200,1,2,16,,33,NA,2,NA,4,NA,2,NA,8,5,4,1,16,1646.667,4354.0393,563.3333,281.6667,520,240,0,0,NA,NA,1,1,1,4,60,NA,1,1,03,,53,9,53543,NA,NA,NA,08,2,,
03532781,02,17962.937,41390,1,2,12,,75,NA,2,NA,2,NA,2,NA,9,2,2,1,12,870.333,2184.6667,260,151,411.8,0,0,65,NA,NA,4,2,2,4,NA,NA,7,1,,,39,3,-1210,NA,NA,NA,07,2,,
